"species","repetition","cultivar","yc","zc","s1","Tu","theta_c","tau","pie_c","Tf","Tb","slope"
"Almond","4","Genco Taronto",22.858917,218.0327354,0.9945441,25.6622762,285.9457539,40.9661984,29.7247327,3.9825226,5.6925723,4.2315808
"Almond","4","Khoukhi",20.2254022,198.7986473,0.8022867,21.4971695,286.4795977,41.8349682,24,6.5518853,6.6547309,3.4606926
"Almond","4","Ksontini",20.1863714,158.0342103,0.1083637,20.7700263,286.4680881,33.7772676,25.4193452,9.6991116,6.2942241,4.2120549
"Almond","4","Languedoc",20.258846,241.73171,0.101451,18.115108,286.651996,44.701646,26.95109,5.73411,6.5661,1.31213
"Almond","4","Malaguena",20.3186422,178.0616184,0.9958683,17.3530033,285.4210664,39.8041823,27.2213032,3.1305261,9.9960157,1.8249493
"Almond","4","Marcona",20.5589195,191.7125864,0.1051685,25.1507026,285.0977966,34.0651908,25.4465663,2.8487692,5.8521327,3.4022869
"Almond","4","Mazzetto",23.6494122,340.5294252,0.9828345,22.5221138,286.5183453,36.4400396,25.0377701,6.9062645,5.9177887,2.5540336
"Almond","4","Montrone",20.9385484,374.69706,0.9964013,17.9245836,286.8116227,37.7150885,24.0850318,2.9796612,7.4876326,3.3575739
"Almond","4","Ne Plus Ultra",20.0406431,229.0250884,0.9445221,16.7148088,286.623378,37.3811992,24.9498171,5.8767177,9.9999668,4.7279332
"Almond","4","Nonpareil",23.9271532,303.8939958,0.1002453,19.5674505,286.6506248,37.7422735,24.0276338,6.1453063,4.8256611,1.6032144
"Almond","4","Pizzuta",23.9601322,205.7237395,0.9934764,18.3473902,286.5050865,37.0982219,24.2139418,7.4164108,6.4225286,4.3272931
"Almond","4","Ramlet R249",20.265015,151.781535,0.1,19.09736,286.651792,46.518003,24.192722,7.993175,6.159196,1.664958
"Almond","4","Ramlet R250",21.4100059,138.8726561,0.3816613,18.0754984,286.7762663,46.9802602,25.2597988,6.8845982,7.3106788,3.4379092
"Almond","4","Soukaret",20.1390971,352.4105932,0.9919958,19.282897,286.5468661,37.01433,24.0037234,6.1041207,7.3863914,2.8131143
"Almond","4","Tarragona",20.0006344,378.5002071,0.9226303,17.7400875,286.4495731,33.1963525,24.664285,6.9923457,6.836629,1.4819168
"Almond","4","Tozeur 1",21.1418063,272.4507989,0.1002329,16.4138491,286.6618729,37.5295153,27.3335101,4.0735943,4.0067614,4.5541792
"Almond","4","Tozeur 2",20.003836,103.766053,0.1,19.963946,286.678643,44.452141,28.491055,5.412416,6.539354,1.464778
"Almond","4","Tozeur 4",20,101.3785185,0.1003363,19.6745616,286.7090368,46.4092326,25.5272269,3.759163,8.8567724,1.4282033
"Almond","4","Trell",20.6476692,315.6675194,0.1698876,20.5512831,286.5622673,37.3415496,25.8602687,6.8842234,5.4109106,2.6719021
"Almond","4","Tuono",28.2390177,416.8122835,0.1106826,18.9807343,286.7092067,35.359658,24.5922867,5.9053898,4.3145771,4.2523143
"Almond","4","Tuono Taronto",20.0000654,100.0118412,0.1000783,23.6635632,286.7906771,43.5950505,24.7626559,9.9999395,6.312362,4.19805
"Almond","4","Zahaf",20.0490629,110.1937208,0.1065638,17.256382,286.6544238,44.8708919,25.7894159,7.2545287,9.2855006,1.660933
"Almond","5","Abiodh de Sfax",20.0068721,100.0354662,0.1003035,18.0150996,286.4699415,45.7434148,24.1752458,5.2746065,9.1901652,1.7130044
"Almond","5","Abiodh Ras Djebel",20.2146245,268.4276697,0.1026762,20.1095508,286.4820832,38.0744513,32.0123101,3.2274784,4.7286621,1.4810193
"Almond","5","Achaak",20.003043,125.456849,0.100959,22.666295,286.805311,45.413339,28.539422,4.254054,5.546602,2.575369
"Almond","5","Avola",21.6996473,265.7003274,0.8551445,17.1711025,286.5129835,36.9735449,24.0278552,7.3560435,7.2044649,4.608295
"Almond","5","Bonifacio",20.3726824,316.8811544,0.5003978,17.9787907,285.2028235,33.2187798,24.5320043,6.1157354,7.1356394,3.6872629
"Almond","5","Bruantine",20.4227689,233.9003728,0.1025597,18.156448,286.6678963,36.8843379,24.9651477,5.5770704,8.5294246,2.0886983
"Almond","5","Cavaliera",20.190575,100.067383,1,19.262323,286.683151,47.17408,24.169735,6.173462,7.218288,4.240087
"Almond","5","Cristomorto",26.02075,130.75997,0.101808,28.535471,286.79487,46.830923,24.933021,6.871442,2.756043,3.076076
"Almond","5","Desmayo",20.1059887,189.391522,0.1001475,21.5639977,286.4369502,34.3610816,25.0602989,3.2211993,5.6041915,3.5790961
"Almond","5","Dorée",20.105953,489.139461,0.992792,17.03523,286.622976,39.328299,24.338905,7.759631,2.795581,2.438851
"Almond","5","Faggoussi",24.2197107,255.3129365,0.1618162,17.7260935,286.4822512,34.4471394,24.5823129,6.3646404,6.1128853,2.9466499
"Almond","5","Fakhfekh",20.0075327,108.4307281,0.9761249,21.9413878,286.5427432,36.8826329,24.234106,6.3477972,6.3927411,2.6263593
"Almond","5","Fasciuneddu",20.954792,202.48756,0.330022,19.074629,286.452865,43.418981,26.018177,7.597004,5.033389,3.387759
"Almond","5","Ferraduel",21.9412987,418.9810627,0.9969973,24.5149689,285.9880613,35.2043985,28.3979049,3.5177042,2.2816703,2.9086367
"Almond","5","Ferragnes",21.958485,458.955785,1,23.837239,286.355374,30.430706,24.016061,7.462859,3.366628,2.539444
"Almond","5","Fournat de Breznaud",22.4457264,385.3848562,0.4535665,17.9679546,286.5211467,36.1128517,24.7435938,6.652174,5.1323919,3.7743331
"Almond","5","Garnghzel",20.0254964,100.0043596,0.1005423,21.9501346,286.3896741,35.7404402,24.0749422,9.6485602,8.3742279,3.996141
"Almond","5","Genco Taronto",20.0000359,484.5360484,0.9826979,20.4108435,286.4630291,40.9190176,24.6745998,7.6386811,2.6885356,3.2889789
"Almond","5","Khoukhi",20.2288234,199.1702834,0.2307956,18.245622,286.6435833,38.6203209,25.9637711,6.5311455,7.2183873,1.5129952
"Almond","5","Ksontini",20,345.132079,0.1,16.347606,286.24263,27.350539,24.848134,8.020903,2.406511,3.228765
"Almond","5","Languedoc",23.6588687,166.135701,0.4560961,21.445724,286.1212347,41.4883877,27.0322829,5.3212078,4.602694,1.2571681
"Almond","5","Malaguena",20.0058854,325.7859345,0.1001455,18.7242909,286.6919217,47.791231,24.0460995,2.3137488,2.9569722,1.3063337
"Almond","5","Marcona",20.127198,338.568552,1,23.788198,286.601916,35.501329,25.648675,7.596203,3.051618,3.020155
"Almond","5","Mazzetto",22.72592,332.2328642,0.8040258,28.7340244,286.5738882,35.2912421,24.1685376,4.4664505,2.1036057,1.4118288
"Almond","5","Montrone",20.0160527,242.4981357,0.1033912,28.5736623,286.7084877,35.7149552,24.6988502,2.611265,2.8778891,1.3349913
"Almond","5","Ne Plus Ultra",20.3926036,246.0927317,0.2346533,18.8190101,286.1215679,43.1578903,26.8721524,6.2651436,4.6148853,3.3153237
"Almond","5","Nonpareil",23.4321718,232.9695366,0.7905806,24.8132328,286.6241162,37.8745571,25.1267285,6.8670589,5.552646,3.0125039
"Almond","5","Pizzuta",20.022292,164.948962,1,19.711134,286.420558,34.0714,24.246012,8.629317,6.594425,1.679736
"Almond","5","Ramlet R249",20.2911734,138.7535369,0.2324676,23.5970251,286.6501211,45.3527885,24.0935688,3.4938614,6.3868047,1.8600256
"Almond","5","Ramlet R250",20.0712854,191.6432512,0.9058102,17.1090873,286.8119035,45.3157745,26.0624498,4.6568884,9.6184345,2.3578868
"Almond","5","Soukaret",20.026234,300.875054,1,20.775807,286.541118,38.534268,24,6.843224,5.172745,1.2
"Almond","5","Tarragona",20,147.5287529,0.1000879,26.4507672,286.8821834,47.7897903,24.089325,7.6480606,5.0761838,1.4273025
"Almond","5","Tozeur 1",20.335175,100.0124376,0.2184713,18.9955421,286.7041087,44.6943311,24.9466385,5.142103,8.2081072,1.7759713
"Almond","5","Tozeur 2",20.2002306,120.8644703,0.1014319,21.3760972,286.7598227,46.7040102,25.9688097,6.8506342,3.4300382,3.1746937
"Almond","5","Tozeur 4",20.2351726,158.5901773,0.2725012,19.1476813,286.5778096,36.4261836,24.8927687,6.0782768,7.7872119,4.5008276
"Almond","5","Trell",22.3752381,291.2723225,0.4734872,16.8682964,285.9828535,35.5971313,32.7480882,2.6854891,9.0541264,4.8431039
"Almond","5","Tuono",28.4031568,342.4255303,0.1474055,24.535542,285.5596449,33.4064433,28.528405,3.0026332,2.050636,3.1594533
"Almond","5","Tuono Taronto",21.143067,300.793124,0.1,15.395827,286.532855,36.210488,24.454805,6.848181,4.375036,3.218085
"Almond","5","Zahaf",21.2974513,162.641361,0.9972514,18.3874469,286.5118493,36.9059374,24.3404103,7.3660468,8.6044629,4.2022567
"Almond","6","Abiodh de Sfax",20,134.2450398,0.1056973,17.6620597,285.9353173,34.2461656,24.1700827,6.679893,8.4776602,1.664045
"Almond","6","Abiodh Ras Djebel",21.6973923,427.2212267,0.7865577,18.0161533,286.5458658,36.3378241,26.1700791,2.3663569,3.3191012,1.2462118
"Almond","6","Achaak",20,171.9302217,0.1658122,21.6216,286.6583044,36.8165986,24.1952793,6.0639705,4.7329165,2.9972359
"Almond","6","Avola",20.3651549,231.3140176,0.1439739,19.5107674,286.7207292,47.8861011,25.6752731,6.2925012,2.4812433,1.2044082
"Almond","6","Bonifacio",20.066421,178.520296,0.25554,24.221611,286.486154,41.259094,25.856292,9.796868,6.308356,4.438671
"Almond","6","Bruantine",21.49597,283.482862,0.14543,17.158392,286.517195,37.212471,24.060502,6.129394,6.555116,1.648498
"Almond","6","Cavaliera",22.9335159,113.3688124,0.1066142,19.9611612,286.5935391,37.2904447,25.060215,7.1503586,7.8908862,2.4417989
"Almond","6","Cristomorto",20.62401,359.334712,0.9775,21.958588,286.544376,42.252474,24.618871,6.206851,3.682818,4.429399
"Almond","6","Desmayo",20.0194278,158.0913136,0.1331369,20.9369962,286.6099533,35.1001134,25.8536597,3.8447037,7.3324765,2.6185672
"Almond","6","Dorée",20.3116902,229.5764106,0.1570711,24.0614488,286.4986853,39.9916282,31.1224458,7.6997743,5.3799904,3.8688879
"Almond","6","Faggoussi",24.021112,193.126009,0.166191,20.365199,286.408258,36.649934,24.894125,6.608652,5.068264,2.183971
"Almond","6","Fakhfekh",20.0964674,101.8238039,0.1000257,20.1107768,286.2413913,32.6311108,24.1108588,6.055452,9.2587073,3.8666591
"Almond","6","Fasciuneddu",20.7532929,124.9723223,0.2201238,25.9961834,286.2277527,41.3694019,26.4301377,9.9962895,5.1472358,4.7646767
"Almond","6","Ferraduel",23.790045,337.530227,1,23.109564,286.542046,38.245949,24.926715,7.063863,4.258475,3.494105
"Almond","6","Ferragnes",20,470.6456459,0.9426436,15.0985029,286.8678976,44.448342,24.6127178,2.1679535,8.3434947,1.6516571
"Almond","6","Fournat de Breznaud",22.3675966,316.3094818,0.9985384,17.9864402,286.5687791,36.8934765,24.8632446,6.0320735,5.9680744,1.5140579
"Almond","6","Garnghzel",20.6380951,100.1469581,0.1080455,26.7546662,286.658015,36.3604033,25.7609146,6.1053222,6.1862409,2.9107724
"Almond","6","Genco Taronto",25.1431069,254.5679155,0.3064324,18.1004737,286.1247885,37.5781819,27.2113932,7.4586633,7.8359828,4.38253
"Almond","6","Khoukhi",20.6591134,295.1649824,0.9112027,18.4269748,286.3302374,41.6099841,24.3388053,6.2330385,4.2617861,2.9265672
"Almond","6","Ksontini",20.0567399,105.4461225,0.1006204,29.8016619,286.5316637,34.6105209,26.4128097,8.955264,4.3413166,4.1103399
"Almond","6","Languedoc",20.0958403,209.1832226,0.1009983,24.3316859,286.6567122,44.7529033,27.8951097,5.4493763,3.4235157,1.2096303
"Almond","6","Malaguena",23.4776584,128.3510688,0.1246228,20.5767687,286.5202707,45.1355781,25.4531168,6.3796642,8.2910199,2.7427263
"Almond","6","Marcona",20.8283448,266.6621856,0.1852279,23.0371619,286.4835524,32.2037833,26.2667417,2.7225126,6.0361435,4.8298688
"Almond","6","Mazzetto",20.0298923,370.57567,0.7142152,23.8265516,286.0644195,41.4957812,28.7813498,6.9868539,3.250143,3.6204819
"Almond","6","Montrone",20.7837941,154.3804671,0.1096233,26.9586918,286.8133447,44.6451733,24.0998667,7.6304096,6.2338638,4.7209873
"Almond","6","Ne Plus Ultra",20.0057934,303.4035995,0.1007774,22.320054,286.5917681,36.6963306,24.2289578,5.4917734,2.7326366,2.9677442
"Almond","6","Nonpareil",20.581753,312.638773,0.131218,24.013718,286.711664,38.078705,25.685781,5.867636,3.290604,4.462184
"Almond","6","Pizzuta",21.8163693,147.0789712,0.6971229,19.0342316,286.5911221,40.8465589,25.441329,7.6027531,7.7422432,3.5585784
"Almond","6","Ramlet R249",20,156.101336,0.999618,17.243914,286.67971,47.057132,24.146533,6.63458,10,3.587593
"Almond","6","Ramlet R250",20.2354068,101.775508,0.6649035,25.1747456,286.7164726,46.3940331,24.0243142,3.7393969,7.9640526,1.2838559
"Almond","6","Soukaret",20.3355705,289.2006663,0.8523226,23.9278765,285.6496595,32.4849499,28.0662814,4.0294978,5.2032547,1.9502659
"Almond","6","Tarragona",20.0037445,261.6062978,0.1000346,25.3392643,286.5906028,37.5004016,25.2811323,5.0696644,4.2203686,3.2434922
"Almond","6","Tozeur 1",20.003821,117.7437525,0.9302202,17.8841192,286.6673259,36.3563565,25.5805276,9.2281464,9.9991737,4.5148557
"Almond","6","Tozeur 2",20.004868,100.001598,0.100009,20.24714,286.609302,47.761597,24.012445,6.554885,6.34233,4.616482
"Almond","6","Tozeur 4",21.1113547,228.3133699,0.1050499,20.1268079,286.6914235,37.1716374,25.6002676,5.1433056,3.5427588,2.8617557
"Almond","6","Trell",20.0040614,400.3291742,0.6196635,19.8029564,286.7789788,38.4756282,25.7281482,6.2227268,5.0171099,2.3190211
"Almond","6","Tuono",26.720565,421.4524147,0.1159962,16.0281911,286.8511284,45.0514693,24.0050781,2.8138747,5.2585424,4.5981782
"Almond","6","Tuono Taronto",22.3066314,133.3646755,0.9303368,19.3203142,286.7039842,41.6065885,24.6724589,9.9285941,5.2405181,4.5165065
"Almond","6","Zahaf",21.3972398,189.2664793,0.1412554,22.0235085,286.5592292,36.4770389,24.9276065,6.1040942,3.7569045,3.4324277
"Almond","7","Abiodh de Sfax",20.0021879,109.7563231,0.9978596,19.0718516,286.771178,40.7969046,25.0836432,7.2895686,7.9136086,4.9861274
"Almond","7","Abiodh Ras Djebel",21.049144,259.2816207,0.1039775,18.2497614,286.473169,38.6941534,32.1225147,2.8989256,5.4502441,1.6538592
"Almond","7","Achaak",20.1018168,230.5690371,0.1294513,16.972861,286.6508418,36.6708394,24.7206566,6.4224657,4.4429131,3.4441989
"Almond","7","Avola",20.885419,218.4917037,0.1582229,21.9808733,286.5352437,31.7092026,24.66742,8.1921595,4.4609621,1.9851865
"Almond","7","Bonifacio",23.0409142,264.0028541,0.2918258,21.5312642,286.3626197,34.1890912,25.1618946,6.177806,5.3528482,2.5557902
"Almond","7","Bruantine",20.6915752,321.2875931,0.2000049,20.1317817,286.612312,38.1942688,24.885368,5.8885982,3.5973897,4.2735652
"Almond","7","Cavaliera",22.151011,100.748421,0.992187,18.711704,286.556678,36.391049,24.854818,6.865667,9.361678,2.83443
"Almond","7","Cristomorto",21.5043096,190.6670572,0.3037877,23.9928345,285.5046838,35.664663,27.7005079,7.5429869,6.1893184,4.4550342
"Almond","7","Desmayo",20.008008,123.993142,0.1,29.474703,286.039454,30.792678,24.085105,5.51615,4.602051,3.814629
"Almond","7","Dorée",20.2981797,196.1531031,0.1040402,28.2449061,286.6321636,45.9989689,26.8696028,6.1282692,2.477034,1.5378748
"Almond","7","Faggoussi",22.0829345,221.8157548,0.3364016,25.8379877,286.3622267,34.2864452,26.8352289,6.5405399,2.5789294,2.2610927
"Almond","7","Fakhfekh",20.000307,100.008839,1,19.651062,286.616539,41.925597,26.920183,4.037095,6.619125,1.327512
"Almond","7","Fasciuneddu",20.2651657,270.007283,0.1039237,20.0035898,286.4673075,35.3756209,24.7140129,5.8693487,5.485123,4.1561559
"Almond","7","Ferraduel",22.8160941,345.6919804,0.6800846,25.5578747,286.3199953,37.9833376,32.0572371,2.8487767,2.7221693,3.317085
"Almond","7","Ferragnes",22.4107151,470.3400044,0.8051177,23.7755817,286.6908752,35.5820519,24.1885169,6.3343838,2.170232,3.0100908
"Almond","7","Fournat de Breznaud",20.2877021,321.268448,0.9965812,15.8505798,286.7401012,37.9574641,24.9086487,6.1238325,8.5385473,1.4760125
"Almond","7","Garnghzel",20.041764,200.932173,0.1,21.958843,286.534987,36.578689,24.191763,6.169476,2.399525,2.658372
"Almond","7","Genco Taronto",22.461164,433.9867405,0.7583052,15.7416215,286.4284153,42.7953063,31.8135504,5.9411906,4.7456477,3.200968
"Almond","7","Khoukhi",21.592555,270.1107473,0.1871653,20.599056,285.8327819,36.6019723,26.0616962,2.0389809,3.632305,1.5444683
"Almond","7","Ksontini",20.0488428,184.4225104,0.5554693,19.6936016,286.2674063,34.6060004,24.0466021,7.0026742,5.959256,2.4426925
"Almond","7","Languedoc",21.8591985,250.691057,0.1011949,18.0267287,286.5758064,43.6681503,24.443611,7.2530532,6.6982217,4.7274922
"Almond","7","Malaguena",20,372.542883,0.1,15.28125,286.000373,38.514658,31.27974,7.156138,3.432042,4.936199
"Almond","7","Marcona",25.4374296,290.9535834,0.9221424,25.3664388,286.4900507,32.0824559,24.1410317,4.9404221,3.5984636,2.9602856
"Almond","7","Mazzetto",22.0952399,256.0237985,0.4847219,27.9440344,286.694868,45.1660682,25.0063989,3.1338093,4.0197601,1.8636338
"Almond","7","Montrone",20.7215383,276.3328692,0.2123121,26.7732227,286.2280314,28.0450723,24.2898324,5.2885522,4.2529467,1.4676491
"Almond","7","Ne Plus Ultra",20.6384124,190.500865,0.1008621,22.8044611,286.4403881,43.9480287,24.0624108,6.2234041,4.6416979,2.9731421
"Almond","7","Nonpareil",21.4336197,316.1632795,0.1021064,22.8048167,286.6697994,36.9667726,24.940474,5.6017304,3.423361,2.0814983
"Almond","7","Pizzuta",20.089548,323.495781,0.102955,17.464562,286.653184,37.079847,24.340181,5.521905,4.248664,2.75358
"Almond","7","Ramlet R249",20.0811727,230.6314732,0.8172608,16.7125666,286.6179901,43.8235059,25.9060223,7.6506915,5.6226368,3.5368943
"Almond","7","Ramlet R250",21.9718423,191.2691542,0.1410624,18.0403608,286.6057585,37.4922922,24.0203125,5.8332563,8.6970302,4.2623269
"Almond","7","Soukaret",20.0653384,288.8202698,0.1009663,20.1495677,286.7025656,37.2552063,24.3748956,6.0856078,7.092165,3.8428362
"Almond","7","Tarragona",20,304.891981,0.1000439,24.9480608,286.5737401,37.7512534,24.6735699,5.3633812,2.6964147,2.3970796
"Almond","7","Tozeur 1",20.2314478,130.4494228,0.1278913,20.9688869,285.862469,31.7143747,25.3772497,6.1924536,7.6223883,3.2871986
"Almond","7","Tozeur 2",20,100,0.1000591,18.8655867,286.879005,47.3184478,24.4414517,4.750286,9.309157,3.6837027
"Almond","7","Tozeur 4",21.1964882,101.1942999,0.9952437,19.1043006,286.553251,37.0266587,24.1209941,5.0344176,9.8835595,1.9555616
"Almond","7","Trell",20.0002022,322.8522592,0.1000232,19.129919,286.5968601,46.5083027,24.3713941,4.0843121,5.3165737,2.9661099
"Almond","7","Tuono",27.84121,303.482183,1,29.932287,286.665298,34.84825,24.204426,3.742945,2.7197,2.717989
"Almond","7","Tuono Taronto",20.046875,284.500319,0.1,16.898508,286.607426,37.443749,24.618687,6.683673,3.547989,1.981041
"Almond","7","Zahaf",20.7398216,261.8952777,0.1140155,15.0029001,286.504981,36.8057187,24.536874,6.6885136,5.5636676,2.4002509
"Almond","8","Abiodh de Sfax",20.2993938,100.5843824,0.2939951,18.7345934,286.609667,37.58321,24.6524853,6.6881081,9.2243864,2.3681595
"Almond","8","Abiodh Ras Djebel",21.7303907,312.4509896,0.9969574,16.7869807,286.4893217,35.5490336,24.8229504,6.0448112,6.4567282,1.673652
"Almond","8","Achaak",21.1744045,122.9522656,0.9760652,19.8129011,286.502501,32.9753832,26.7153378,9.7155028,7.534056,3.6959673
"Almond","8","Avola",20.050676,320.357042,0.22572,18.488966,286.497682,34.798159,25.481197,5.975996,5.108853,2.965538
"Almond","8","Bonifacio",20.0506247,240.2595279,0.4261131,24.1692246,285.7881263,35.953781,24.1677535,7.0324653,4.736394,2.6511287
"Almond","8","Bruantine",20.0085226,293.3611339,0.1002321,19.2303427,286.4817882,29.8140313,24.5247635,2.3659659,7.7566674,1.5221239
"Almond","8","Cavaliera",20.5870171,100.1191546,0.9982462,25.0298043,286.7092844,45.4033399,24.0748869,6.3760001,6.0734625,4.1624544
"Almond","8","Cristomorto",22.50917,275.773741,1,22.435602,286.729509,38.25021,25.433596,6.749901,5.425118,2.146407
"Almond","8","Desmayo",20.1451291,174.3052248,0.1007469,17.2936532,286.4751181,44.8113858,25.8604903,3.3442726,7.149531,2.8381807
"Almond","8","Dorée",20.0899098,342.7565354,0.2515246,19.3901832,286.4206294,37.9978127,31.4776739,2.2897462,6.3323508,3.7460888
"Almond","8","Faggoussi",22.0340001,249.4013234,0.6748631,25.1736773,286.6157701,36.9080265,24.2600868,6.443778,2.6463985,2.7961242
"Almond","8","Fakhfekh",20,100,0.1,21.410239,286.735054,48,24.69307,6.285309,3.688573,1.498278
"Almond","8","Fasciuneddu",20.1002118,333.5156562,0.1450086,18.1999355,286.5123663,36.0322549,24.2180746,5.2091733,4.7834129,1.7981786
"Almond","8","Ferraduel",21.0542081,270.855586,0.2734826,23.2231049,286.263818,44.1717349,28.053478,3.6946254,4.5233917,1.3595295
"Almond","8","Ferragnes",23.2050803,439.3634874,0.9949107,20.0518021,286.4034725,36.3271483,24.099232,3.0827608,5.7761205,1.6812252
"Almond","8","Fournat de Breznaud",22.5853118,250.8217223,0.9988931,24.8557427,286.5310666,36.6389002,24.1246259,5.5884649,3.8446429,2.6283461
"Almond","8","Garnghzel",20.1415269,140.7537354,0.1281833,20.5670318,286.5208941,36.4089622,24.0134602,6.0652367,7.8157733,3.5397302
"Almond","8","Genco Taronto",20.9248096,312.2584709,0.9931883,22.8074963,286.0930289,41.3331035,31.270337,2.7242308,4.5215622,1.2852814
"Almond","8","Khoukhi",20.2476635,249.5252462,0.1719725,19.3908338,286.7004018,39.0922693,24.7532182,6.5308235,4.1256409,1.5674613
"Almond","8","Ksontini",20.0306568,191.285245,0.1027907,17.9913534,286.5834975,35.1961596,25.131215,5.8277813,7.4809553,4.054773
"Almond","8","Languedoc",20.031085,286.635019,0.101678,18.337967,286.202653,42.429167,31.338494,5.907372,4.637165,2.856852
"Almond","8","Malaguena",20.9392454,229.7756364,0.1111198,20.0971706,286.4626944,35.8910868,28.6897903,7.0376829,6.2460771,2.2741895
"Almond","8","Marcona",24.5678947,250.47318,0.9129224,29.0612638,286.3544011,31.9301816,25.192288,5.0686856,2.6789819,3.9453784
"Almond","8","Mazzetto",23.9842064,348.6628006,0.3859482,24.5035134,286.2670096,30.8276427,24.3846847,8.0374174,3.4588574,2.4720202
"Almond","8","Montrone",20.0115885,206.226575,0.6212914,24.9695129,286.4672471,44.9054631,24.9532777,5.5648887,5.7028404,1.8071189
"Almond","8","Ne Plus Ultra",21.246959,208.165568,1,19.15544,286.051744,37.63109,28.029775,7.543008,6.867537,4.763008
"Almond","8","Nonpareil",20.5817933,357.4581031,0.1053842,19.0364591,286.5789361,32.9354179,25.001328,7.1997373,5.3770894,2.1442331
"Almond","8","Pizzuta",20.657156,210.201007,1,18.629787,286.647515,38.104476,25.243017,7.112743,5.956471,1.236899
"Almond","8","Ramlet R249",20.658667,227.297926,1,18.966919,286.642636,42.544027,25.459289,7.660132,2.759438,3.36728
"Almond","8","Ramlet R250",20,124.1950544,0.9559894,20.597149,286.7475779,45.8200433,24.2679555,3.9909982,9.7856861,2.4869488
"Almond","8","Soukaret",20.856443,279.210569,0.955,25.738256,286.583656,37.661299,25.175315,6.181889,3.582902,1.471358
"Almond","8","Tarragona",20.0782301,356.9214398,0.1494557,20.4500512,286.7421599,38.1876754,26.2627233,3.9317983,4.9285163,3.1396346
"Almond","8","Tozeur 1",20.311354,103.796434,0.1001105,23.0140288,286.2555605,33.6603334,24.0488399,6.3354094,8.0984932,3.4664408
"Almond","8","Tozeur 2",20.000819,106.166105,0.939229,17.825969,286.330766,35.354248,24.098973,6.28143,9.93748,4.046515
"Almond","8","Tozeur 4",20.1424462,133.9850952,0.1014623,21.525691,286.5827767,37.2196322,24.0178948,6.4237116,7.2508723,2.7575887
"Almond","8","Trell",21.2475,342.7921277,0.9908948,16.7870097,286.645551,37.8421589,24.6603798,6.9227012,8.4492343,4.2742849
"Almond","8","Tuono",29.9634092,292.4196887,0.1014223,23.8213218,285.2701547,33.4985909,27.7226531,3.028065,2.843302,3.5685916
"Almond","8","Tuono Taronto",20.0089953,101.7911666,0.1033508,17.3465747,286.8611432,48,25.561513,9.9738112,7.7929094,2.7985166
"Almond","8","Zahaf",20.0139847,211.1018737,0.1005145,20.6737171,286.5385452,36.5149875,24.5373702,6.4459809,4.3917446,2.7605171
"Almond","9","Abiodh de Sfax",20.0164365,108.8351151,0.1005226,18.8793349,286.4781131,45.7275408,24.3986946,5.2775,8.1609487,1.6974814
"Almond","9","Abiodh Ras Djebel",20.3537376,215.1594927,0.9957505,17.6183151,286.2086924,37.3325164,31.8892908,3.7401383,9.0590514,3.1941146
"Almond","9","Achaak",20.0161961,110.2865202,0.1090246,19.6934565,286.747757,46.6168802,25.5470878,6.0407577,8.1574763,2.0957552
"Almond","9","Avola",20.1312959,176.1444769,0.1278565,17.7973576,285.6570809,35.3990597,25.1148993,2.8530826,9.9721399,2.5707093
"Almond","9","Bonifacio",20,389.3667413,0.5302941,22.043482,286.287523,31.5195315,24.1055165,7.1080211,3.0638929,2.1447117
"Almond","9","Bruantine",21.065975,344.595506,1,17.176392,286.704314,37.270153,24.494908,5.867102,7.214582,4.993221
"Almond","9","Cavaliera",21.7658085,168.9177392,0.1053885,20.338333,286.5634238,37.106575,25.076479,7.2399807,4.5506495,2.2020235
"Almond","9","Cristomorto",22.1404497,410.8725962,0.9888917,19.2814433,286.6258781,38.1455965,25.5079448,3.9445909,4.5910884,1.9660508
"Almond","9","Desmayo",20.2163254,163.8217558,0.1000053,22.3286275,286.6305112,37.8679217,26.8540379,4.1954338,5.4389735,2.6684132
"Almond","9","Dorée",25.7130652,303.1948569,0.5869083,19.5344736,286.1217954,33.7178504,25.6199711,4.0521547,7.373053,4.9628087
"Almond","9","Faggoussi",23.6192323,266.2902466,0.1795725,17.9608053,285.8937219,34.8496659,32.8481317,2.5944403,2.8701542,4.495804
"Almond","9","Fakhfekh",20.841239,100.48817,1,20.447788,286.641105,36.925071,24,2.267096,8.112204,3.927569
"Almond","9","Fasciuneddu",20.0931892,259.7511058,0.1488958,20.8271484,286.59255,36.3645717,25.2829972,5.205789,5.0888855,2.0405894
"Almond","9","Ferraduel",20.0170869,360.6366782,0.1105139,21.3572282,286.1681881,36.5466313,33.4896709,3.5002189,3.8582938,3.3565294
"Almond","9","Ferragnes",20.2016801,399.4724373,0.8973357,21.1632406,286.8270378,42.3157881,24.0010866,7.1789182,5.1278258,2.56992
"Almond","9","Fournat de Breznaud",21.0513053,384.541968,0.9959453,18.8453223,286.4976208,36.0340262,24.4555315,5.5266145,5.1343833,3.3403604
"Almond","9","Garnghzel",20.0584856,126.5793043,0.1000335,27.6488569,286.6540693,36.9783423,25.9355078,2.5117099,4.114473,2.0612441
"Almond","9","Genco Taronto",21.0770002,215.3966806,0.3719961,26.3531537,286.446773,40.5342042,24.8054974,7.688891,5.0299087,2.7222749
"Almond","9","Khoukhi",21.202957,271.074052,1,20.602629,285.2855,34.980369,24.176336,5.564037,4.429432,4.359758
